0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00198412698412698,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00198412698412698,0,0,0,0,0
0,0,0,0,0,0.003584229390681,0,0,0,0,0,0.00595238095238095,0.00173611111111111,0,0,0,0
0,0,0,0,0.000868055555555556,0.0017921146953405,0,0,0.00185185185185185,0,0,0.00396825396825397,0.00173611111111111,0,0,0,0
0,0,0.00694444444444444,0.00142450142450142,0.00202546296296296,0.0017921146953405,0,0,0.00432098765432099,0,0,0.000992063492063492,0.00173611111111111,0.00146198830409357,0,0.00185185185185185,0
0,0,0.0104166666666667,0.00427350427350427,0.00434027777777778,0.003584229390681,0,0,0.00617283950617284,0,0.00462962962962963,0.00992063492063492,0.00173611111111111,0.00365497076023392,0,0.00925925925925926,0.00854700854700855
0,0,0.0208333333333333,0.00747863247863248,0.0083912037037037,0.0053763440860215,0,0,0.00679012345679012,0,0.00925925925925926,0.00793650793650794,0.000868055555555556,0.0105994152046784,0,0.0111111111111111,0.0128205128205128
0,0.00252525252525253,0.0208333333333333,0.0113960113960114,0.0104166666666667,0.010752688172043,0,0.00854700854700855,0.0104938271604938,0.0105820105820106,0.00771604938271605,0.0248015873015873,0.000868055555555556,0.0153508771929825,0.00854700854700855,0.00740740740740741,0.00854700854700855
0,0.0132575757575758,0.0520833333333333,0.0174501424501424,0.015625,0.0206093189964158,0,0.0213675213675214,0.0135802469135802,0.0238095238095238,0.00462962962962963,0.0257936507936508,0.00173611111111111,0.0285087719298246,0.00641025641025641,0.0037037037037037,0.00854700854700855
0,0.0183080808080808,0.0347222222222222,0.0202991452991453,0.0182291666666667,0.0349462365591398,0,0.0235042735042735,0.0216049382716049,0.0423280423280423,0.0154320987654321,0.0267857142857143,0.00694444444444444,0.0266812865497076,0.0235042735042735,0.00555555555555556,0.00641025641025641
0.0216049382716049,0.0189393939393939,0.03125,0.0274216524216524,0.033275462962963,0.0340501792114695,0.0648148148148148,0.0213675213675214,0.037037037037037,0.0608465608465608,0.037037037037037,0.0287698412698413,0.03125,0.035453216374269,0.0128205128205128,0.0166666666666667,0.0384615384615385
0.0246913580246914,0.0448232323232323,0.0381944444444444,0.0459401709401709,0.0396412037037037,0.0331541218637993,0.0833333333333333,0.0384615384615385,0.0364197530864197,0.0621693121693122,0.0447530864197531,0.0238095238095238,0.0329861111111111,0.0442251461988304,0.0427350427350427,0.0388888888888889,0.0277777777777778
0.0154320987654321,0.0568181818181818,0.0381944444444444,0.0616096866096866,0.0546875,0.0331541218637993,0.0833333333333333,0.0427350427350427,0.0518518518518519,0.0621693121693122,0.0787037037037037,0.0426587301587302,0.0486111111111111,0.0486111111111111,0.0512820512820513,0.0314814814814815,0.0405982905982906
0.0709876543209877,0.0738636363636364,0.0347222222222222,0.0644586894586894,0.0616319444444444,0.0555555555555555,0.0740740740740741,0.0726495726495727,0.0740740740740741,0.0476190476190476,0.0802469135802469,0.0555555555555556,0.0677083333333333,0.0625,0.0662393162393163,0.0407407407407407,0.0641025641025641
0.111111111111111,0.0820707070707071,0.0590277777777778,0.0683760683760684,0.0665509259259259,0.0725806451612903,0.0740740740740741,0.0598290598290598,0.0722222222222222,0.0701058201058201,0.0617283950617284,0.0555555555555556,0.0920138888888889,0.0716374269005848,0.0876068376068376,0.101851851851852,0.0747863247863248
0.138888888888889,0.0808080808080808,0.0729166666666667,0.0811965811965812,0.0899884259259259,0.10663082437276,0.0555555555555556,0.106837606837607,0.0709876543209877,0.0661375661375661,0.0709876543209877,0.0962301587301588,0.0972222222222222,0.0756578947368421,0.113247863247863,0.0685185185185185,0.117521367521367
0.117283950617284,0.108585858585859,0.0798611111111111,0.0886752136752137,0.0943287037037037,0.082437275985663,0.0648148148148148,0.104700854700855,0.0925925925925926,0.0542328042328042,0.0848765432098765,0.0873015873015873,0.112847222222222,0.0756578947368421,0.0876068376068376,0.162962962962963,0.0918803418803419
0.117283950617284,0.108585858585859,0.0798611111111111,0.0886752136752137,0.0943287037037037,0.082437275985663,0.0648148148148148,0.104700854700855,0.0925925925925926,0.0542328042328042,0.0848765432098765,0.0873015873015873,0.112847222222222,0.0756578947368421,0.0876068376068376,0.162962962962963,0.0918803418803419
0.138888888888889,0.0808080808080808,0.0729166666666667,0.0811965811965812,0.0899884259259259,0.10663082437276,0.0555555555555556,0.106837606837607,0.0709876543209877,0.0661375661375661,0.0709876543209877,0.0962301587301587,0.0972222222222222,0.0756578947368421,0.113247863247863,0.0685185185185185,0.117521367521368
0.111111111111111,0.0820707070707071,0.0590277777777778,0.0683760683760684,0.0665509259259259,0.0725806451612903,0.0740740740740741,0.0598290598290598,0.0722222222222222,0.0701058201058201,0.0617283950617284,0.0555555555555556,0.0920138888888889,0.0716374269005848,0.0876068376068376,0.101851851851852,0.0747863247863248
0.0709876543209877,0.0738636363636364,0.0347222222222222,0.0644586894586895,0.0616319444444445,0.0555555555555555,0.0740740740740741,0.0726495726495727,0.0740740740740741,0.0476190476190476,0.0802469135802469,0.0555555555555556,0.0677083333333333,0.0625,0.0662393162393162,0.0407407407407407,0.0641025641025641
0.0154320987654321,0.0568181818181818,0.0381944444444444,0.0616096866096866,0.0546875,0.0331541218637993,0.0833333333333333,0.0427350427350427,0.0518518518518518,0.0621693121693122,0.0787037037037037,0.0426587301587302,0.0486111111111111,0.0486111111111111,0.0512820512820513,0.0314814814814815,0.0405982905982906
0.0246913580246914,0.0448232323232323,0.0381944444444444,0.0459401709401709,0.0396412037037037,0.0331541218637993,0.0833333333333333,0.0384615384615385,0.0364197530864197,0.0621693121693122,0.0447530864197531,0.0238095238095238,0.0329861111111111,0.0442251461988304,0.0427350427350427,0.0388888888888889,0.0277777777777778
0.0216049382716049,0.0189393939393939,0.03125,0.0274216524216524,0.033275462962963,0.0340501792114695,0.0648148148148148,0.0213675213675214,0.037037037037037,0.0608465608465609,0.037037037037037,0.0287698412698413,0.03125,0.035453216374269,0.0128205128205128,0.0166666666666667,0.0384615384615385
0,0.0183080808080808,0.0347222222222222,0.0202991452991453,0.0182291666666667,0.0349462365591398,0,0.0235042735042735,0.0216049382716049,0.0423280423280423,0.0154320987654321,0.0267857142857143,0.00694444444444444,0.0266812865497076,0.0235042735042735,0.00555555555555556,0.00641025641025641
0,0.0132575757575758,0.0520833333333333,0.0174501424501425,0.015625,0.0206093189964158,0,0.0213675213675214,0.0135802469135802,0.0238095238095238,0.00462962962962963,0.0257936507936508,0.00173611111111111,0.0285087719298246,0.00641025641025641,0.0037037037037037,0.00854700854700855
0,0.00252525252525253,0.0208333333333333,0.0113960113960114,0.0104166666666667,0.010752688172043,0,0.00854700854700855,0.0104938271604938,0.0105820105820106,0.00771604938271605,0.0248015873015873,0.000868055555555556,0.0153508771929825,0.00854700854700855,0.00740740740740741,0.00854700854700855
0,0,0.0208333333333333,0.00747863247863248,0.0083912037037037,0.0053763440860215,0,0,0.00679012345679012,0,0.00925925925925926,0.00793650793650794,0.000868055555555556,0.0105994152046784,0,0.0111111111111111,0.0128205128205128
0,0,0.0104166666666667,0.00427350427350427,0.00434027777777778,0.003584229390681,0,0,0.00617283950617284,0,0.00462962962962963,0.00992063492063492,0.00173611111111111,0.00365497076023392,0,0.00925925925925926,0.00854700854700855
0,0,0.00694444444444444,0.00142450142450142,0.00202546296296296,0.0017921146953405,0,0,0.00432098765432099,0,0,0.000992063492063492,0.00173611111111111,0.00146198830409357,0,0.00185185185185185,0
0,0,0,0,0.000868055555555556,0.0017921146953405,0,0,0.00185185185185185,0,0,0.00396825396825397,0.00173611111111111,0,0,0,0
0,0,0,0,0,0.003584229390681,0,0,0,0,0,0.00595238095238095,0.00173611111111111,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00198412698412698,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00198412698412698,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
